ts,city,temp,cond
1998-06-10 00:00:00.0,Tokyo,66,"Shower(s) of hail (hail small hail snow pellets) with or without rain or rain and snow mixed not associated with thunder moderate or heavy"
1996-08-06 00:00:00.0,Torino,39,Fog or ice fog in patches
1996-09-02 00:00:00.0,Torino,81,Snow grains (with or without fog)
1996-09-23 00:00:00.0,Torino,89,Isolated star-like snow crystals (with or without fog)
1996-09-27 00:00:00.0,Torino,109,"Moderate or heavy rain at time of observation thunderstorm during the preceding hour but not at time of observation"
1996-12-17 00:00:00.0,Torino,45,"Fog or ice fog at a distance at the time of observation but not at the station during the preceding hour the fog or ice fog extending to a level above that of the observer"
1996-12-19 00:00:00.0,Torino,72,"Drizzle not freezing intermittent slight at time of observation"
1997-01-07 00:00:00.0,Torino,100,"Thunderstorm slight or moderate without hail (Hail small hail snow pellets) but with rain and/or snow at time of observation thunderstorm at time of  observation"
1997-01-09 00:00:00.0,Torino,46,"Fog depositing rime sky visible"
1997-02-14 00:00:00.0,Torino,103,"Drizzle not freezing intermittent moderate at time of observation"
1997-02-17 00:00:00.0,Torino,73,"Rain shower(s) slight"
1997-02-19 00:00:00.0,Torino,108,Mist
1997-02-20 00:00:00.0,Torino,107,"Thunderstorm but no precipitation at the time of observation"
1997-03-14 00:00:00.0,Torino,116,"Thunderstorm combined with duststorm or sandstorm at time of observation thunderstorm at time of observation"
1997-03-27 00:00:00.0,Torino,92,Haze
1997-03-28 00:00:00.0,Torino,85,Ice pellets
1997-04-23 00:00:00.0,Torino,47,"Thunderstorm slight or moderate with hail (hail small hail snow pellets) at time of observation thunderstorm at time of observation"
1997-04-30 00:00:00.0,Torino,63,Cloud development not observed or not observable
1997-05-02 00:00:00.0,Torino,86,"Continuous fall of snowflakes heavy at time of observation"
1997-05-07 00:00:00.0,Torino,73,"Rain not freezing continuous moderate at time of observation"
1997-06-17 00:00:00.0,Torino,115,"Drizzle not freezing continuous moderate at time of observation"
1997-08-07 00:00:00.0,Torino,81,"Shower(s) of hail (hail small hail snow pellets)  with or without rain or rain and snow mixed not associated with thunder slight"
1997-08-08 00:00:00.0,Torino,117,Snow not falling as shower(s)
1997-08-19 00:00:00.0,Torino,59,"Show shower(s) slight"
1997-08-22 00:00:00.0,Torino,39,"Rain freezing slight"
1997-08-25 00:00:00.0,Torino,61,"Rain not freezing continuous moderate at time of observation"
1997-09-05 00:00:00.0,Torino,81,"Continuous fall of snowflakes slight at time of observation"
1997-09-17 00:00:00.0,Torino,95,Freezing drizzle or freezing rain not falling as shower(s)
1997-09-24 00:00:00.0,Torino,55,"Precipitation within sight not reaching the ground or the surface of the sea"
1997-09-26 00:00:00.0,Torino,94,"Rain or drizzle and snow slight"
1997-10-13 00:00:00.0,Torino,70,"Precipitation within sight reaching the ground or the surface of the sea near to but not at the station"
1997-10-30 00:00:00.0,Torino,71,Slight or moderate duststorm or sandstorm has begun or has increased during the preceding hour
1997-11-11 00:00:00.0,Torino,102,Thunderstorm (with or without precipitation)
1997-11-17 00:00:00.0,Torino,46,"Fog depositing rime sky visible"
1997-11-18 00:00:00.0,Torino,87,Slight or moderate duststorm or sandstorm has decreased during the preceding hour
1997-12-23 00:00:00.0,Torino,96,"Drizzle not freezing intermittent heavy (dense) at time of observation"
1997-12-26 00:00:00.0,Torino,62,Cloud development not observed or not observable
1998-01-14 00:00:00.0,Torino,75,Ice pellets
1998-01-19 00:00:00.0,Torino,80,"Precipitation within sight not reaching the ground or the surface of the sea"
1998-01-20 00:00:00.0,Torino,48,"Duststorm or sandstorm within sight at the time of observation or at the station during the preceding hour"
1998-01-28 00:00:00.0,Torino,100,Thunderstorm (with or without precipitation)
1998-02-06 00:00:00.0,Torino,95,"Drizzle and rain slight"
1998-02-09 00:00:00.0,Torino,61,"Drizzle not freezing intermittent heavy (dense) at time of observation"
1998-02-24 00:00:00.0,Torino,89,"Drizzle and rain slight"
1998-02-25 00:00:00.0,Torino,68,"Precipitation within sight reaching the ground or the surface of the sea but distant i.e. estimated to be more than 5 km from the station"
1998-03-04 00:00:00.0,Torino,113,"Lightning visible no thunder heard"
1998-03-05 00:00:00.0,Torino,90,Cloud development not observed or not observable
1998-03-06 00:00:00.0,Torino,55,"Rain not freezing continuous slight at time of observation"
1998-03-11 00:00:00.0,Torino,98,Slight or moderate drifting snow generally low (below eye level)
1998-03-17 00:00:00.0,Torino,62,"Dust or sand raised by wind at or near the station at the time of observation but no well-developed dust whirl(s) or sand whirl(s) and no duststorm or sandstorm seen or in the case of ships blowing spray at the station"
1998-03-27 00:00:00.0,Torino,93,"Patches of shallow fog or ice fog at the station whether on land or sea not deeper than about 2 meters on land or 10 meters at sea"
1998-04-01 00:00:00.0,Torino,99,"Fog depositing rime sky invisible"
1998-04-02 00:00:00.0,Torino,79,"Rain not freezing continuous heavy at time of observation"
1998-04-13 00:00:00.0,Torino,100,Heavy blowing snow generally high (above eye level)
1998-04-21 00:00:00.0,Torino,62,Drizzle (not freezing) or snow grains not falling as shower(s)
1998-04-24 00:00:00.0,Torino,91,"Precipitation within sight not reaching the ground or the surface of the sea"
1998-05-01 00:00:00.0,Torino,67,Funnel cloud(s) (Tornado cloud or waterspout) at or within sight of the station during the preceding hour or at the time of observation 
1998-05-04 00:00:00.0,Torino,91,"Fog or ice fog sky invisible has begun or has become thicker during the preceding hour"
1998-05-12 00:00:00.0,Torino,74,"Shower(s) of hail (hail small hail snow pellets)  with or without rain or rain and snow mixed not associated with thunder slight"
1998-05-13 00:00:00.0,Torino,82,Drizzle (not freezing) or snow grains not falling as shower(s)
1998-05-15 00:00:00.0,Torino,79,"Rain not freezing intermittent moderate at time of observation"
1998-05-21 00:00:00.0,Torino,43,"Rain freezing moderate or heavy"
1998-05-25 00:00:00.0,Torino,97,"Drizzle freezing moderate or heavy (dense)"
1998-05-28 00:00:00.0,Torino,100,"Visibility reduced by smoke e.g. veldt or forest fires industrial smoke or volcanic ashes"
1996-08-12 00:00:00.0,Toulouse,110,"Fog or ice fog sky invisible no appreciable change during the preceding hour"
1996-08-22 00:00:00.0,Toulouse,74,"Drizzle freezing slight"
1996-09-04 00:00:00.0,Toulouse,60,"Moderate or heavy snow or rain and snow mixed or hail(Hail small hail snow pellets) at time of observation thunderstorm during the preceding hour but not at time of observation"
1996-09-10 00:00:00.0,Toulouse,80,"Rain not freezing intermittent heavy at time of observation"
1996-09-16 00:00:00.0,Toulouse,90,"Drizzle and rain slight"
1996-09-30 00:00:00.0,Toulouse,114,Fog or ice fog in patches
1996-10-10 00:00:00.0,Toulouse,41,"Lightning visible no thunder heard"
1996-10-11 00:00:00.0,Toulouse,72,"Rain not freezing intermittent heavy at time of observation"
1996-10-21 00:00:00.0,Toulouse,79,"More or less continuous shallow fog or ice fog at the station whether on land or sea not deeper than about 2 meters on land or 10 meters at sea "
1996-10-29 00:00:00.0,Toulouse,63,"Widespread dust in suspension in the air not raised by wind at or near the station at the time of observation"
1996-11-13 00:00:00.0,Toulouse,103,"Intermittent fall of snowflakes slight at time of observation"
1996-11-29 00:00:00.0,Toulouse,61,Fog or ice fog
1996-12-04 00:00:00.0,Toulouse,110,Severe duststorm or sandstorm no appreciable change during the preceding hour
1996-12-09 00:00:00.0,Toulouse,58,"Intermittent fall of snowflakes slight at time of observation"
1996-12-11 00:00:00.0,Toulouse,42,"Rain shower(s) moderate or heavy"
1996-12-16 00:00:00.0,Toulouse,80,Slight or moderate duststorm or sandstorm has decreased during the preceding hour
1996-12-18 00:00:00.0,Toulouse,78,Severe duststorm or sandstorm no appreciable change during the preceding hour
1996-12-20 00:00:00.0,Toulouse,88,"Rain shower(s) moderate or heavy"
1996-12-26 00:00:00.0,Toulouse,65,"Intermittent fall of snowflakes slight at time of observation"
1996-12-31 00:00:00.0,Toulouse,98,Heavy drifting snow generally low (below eye level)
1997-01-15 00:00:00.0,Toulouse,51,"Drizzle not freezing intermittent moderate at time of observation"
1997-01-20 00:00:00.0,Toulouse,75,Slight or moderate drifting snow generally low (below eye level)
1997-01-21 00:00:00.0,Toulouse,96,"Rain shower(s) moderate or heavy"
1997-02-05 00:00:00.0,Toulouse,93,Mist
1997-02-07 00:00:00.0,Toulouse,80,Snow not falling as shower(s)
1997-02-11 00:00:00.0,Toulouse,119,"Drizzle freezing slight"
1997-02-13 00:00:00.0,Toulouse,99,"Drizzle freezing slight"
1997-02-14 00:00:00.0,Toulouse,96,"Fog or ice fog sky visible no appreciable change during the preceding hour"
1997-02-21 00:00:00.0,Toulouse,76,"Lightning visible no thunder heard"
1997-03-04 00:00:00.0,Toulouse,98,"Drizzle not freezing continuous heavy (dense) at time of observation"
1997-03-14 00:00:00.0,Toulouse,72,"Moderate or heavy rain at time of observation thunderstorm during the preceding hour but not at time of observation"
1997-03-17 00:00:00.0,Toulouse,63,"Drizzle not freezing continuous slight at time of observation"
1997-03-21 00:00:00.0,Toulouse,64,"Rain freezing moderate or heavy"
1997-03-27 00:00:00.0,Toulouse,54,Heavy blowing snow generally high (above eye level)
1997-04-07 00:00:00.0,Toulouse,78,Heavy blowing snow generally high (above eye level)
1997-04-08 00:00:00.0,Toulouse,50,"Rain not freezing intermittent heavy at time of observation"
1997-04-10 00:00:00.0,Toulouse,104,"Rain shower(s) moderate or heavy"
1997-04-16 00:00:00.0,Toulouse,113,"Snow shower(s) moderate or heavy"
1997-04-17 00:00:00.0,Toulouse,55,"Intermittent fall of snowflakes slight at time of observation"
1997-04-18 00:00:00.0,Toulouse,44,"Shower(s) of hail (hail small hail snow pellets) with or without rain or rain and snow mixed not associated with thunder moderate or heavy"
1997-04-21 00:00:00.0,Toulouse,79,"Shower(s) of hail (hail small hail snow pellets)  with or without rain or rain and snow mixed not associated with thunder slight"
1997-04-23 00:00:00.0,Toulouse,67,Rain (not freezing) not falling as shower(s)
1997-04-28 00:00:00.0,Toulouse,114,"Fog or ice fog sky invisible no appreciable change during the preceding hour"
1997-04-30 00:00:00.0,Toulouse,56,"Continuous fall of snowflakes moderate at time of observation"
1997-05-01 00:00:00.0,Toulouse,39,"Shower(s) of hail (Hail small hail snow pellets) or rain and hail"
1997-05-07 00:00:00.0,Toulouse,81,"Continuous fall of snowflakes slight at time of observation"
1997-05-13 00:00:00.0,Toulouse,40,"Rain freezing moderate or heavy"
1997-05-20 00:00:00.0,Toulouse,51,Diamond dust (with or without fog)
1997-05-22 00:00:00.0,Toulouse,59,"Shower(s) of hail (hail small hail snow pellets) with or without rain or rain and snow mixed not associated with thunder moderate or heavy"
1997-05-26 00:00:00.0,Toulouse,67,"Fog depositing rime sky invisible"
1997-05-29 00:00:00.0,Toulouse,88,"Drizzle freezing slight"
1997-06-05 00:00:00.0,Toulouse,62,"Thunderstorm combined with duststorm or sandstorm at time of observation thunderstorm at time of observation"
1997-06-06 00:00:00.0,Toulouse,45,"Rain freezing slight"
1997-06-10 00:00:00.0,Toulouse,112,"Moderate or heavy snow or rain and snow mixed or hail(Hail small hail snow pellets) at time of observation thunderstorm during the preceding hour but not at time of observation"
1997-06-12 00:00:00.0,Toulouse,92,Cloud development not observed or not observable
1997-06-18 00:00:00.0,Toulouse,39,"Fog or ice fog sky visible no appreciable change during the preceding hour"
1997-07-04 00:00:00.0,Toulouse,100,"Fog depositing rime sky visible"
1997-07-11 00:00:00.0,Toulouse,104,Snow grains (with or without fog)
1997-07-14 00:00:00.0,Toulouse,113,"Thunderstorm slight or moderate with hail (hail small hail snow pellets) at time of observation thunderstorm at time of observation"
1997-07-15 00:00:00.0,Toulouse,110,Fog or ice fog
1997-07-16 00:00:00.0,Toulouse,101,"Thunderstorm heavy with hail (Hail small hail snow pellets) at time of observation thunderstorm at time of observation"
1997-07-17 00:00:00.0,Toulouse,109,"Shower(s) of snow pellets or small hail with or without rain or rain and snow mixed moderate or heavy"
1997-07-21 00:00:00.0,Toulouse,118,Slight or moderate blowing snow generally high (above eye level)
1997-07-22 00:00:00.0,Toulouse,88,"Rain not freezing intermittent heavy at time of observation"
1997-07-25 00:00:00.0,Toulouse,112,Slight or moderate duststorm or sandstorm no appreciable change during the preceding hour
1997-07-29 00:00:00.0,Toulouse,90,Rain and snow or ice pellets not falling as shower(s)
1997-08-15 00:00:00.0,Toulouse,64,Shower(s) of snow or of rain and snow
1997-08-20 00:00:00.0,Toulouse,91,Heavy blowing snow generally high (above eye level)
1997-08-21 00:00:00.0,Toulouse,82,Slight or moderate duststorm or sandstorm no appreciable change during the preceding hour
1997-08-22 00:00:00.0,Toulouse,99,"Fog or ice fog sky visible no appreciable change during the preceding hour"
1997-08-27 00:00:00.0,Toulouse,96,"Shower(s) of rain and snow mixed moderate or heavy"
1997-09-01 00:00:00.0,Toulouse,97,Severe duststorm or sandstorm has decreased during the preceding hour
1997-09-02 00:00:00.0,Toulouse,57,"Duststorm or sandstorm within sight at the time of observation or at the station during the preceding hour"
1997-09-04 00:00:00.0,Toulouse,59,Shower(s) of snow or of rain and snow
1997-09-11 00:00:00.0,Toulouse,66,Severe duststorm or sandstorm has decreased during the preceding hour
1997-09-22 00:00:00.0,Toulouse,68,"Fog or ice fog sky invisible no appreciable change during the preceding hour"
1997-09-29 00:00:00.0,Toulouse,64,"Fog depositing rime sky invisible"
1997-10-02 00:00:00.0,Toulouse,64,"Rain shower(s) violent"
1997-10-08 00:00:00.0,Toulouse,77,"Drizzle and rain moderate or heavy"
1997-10-10 00:00:00.0,Toulouse,116,"Drizzle not freezing intermittent heavy (dense) at time of observation"
1997-10-14 00:00:00.0,Toulouse,97,"Shower(s) of rain and snow mixed moderate or heavy"
1997-10-30 00:00:00.0,Toulouse,115,"Shower(s) of hail (Hail small hail snow pellets) or rain and hail"
1997-10-31 00:00:00.0,Toulouse,70,"Thunderstorm slight or moderate without hail (Hail small hail snow pellets) but with rain and/or snow at time of observation thunderstorm at time of  observation"
